age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
48,6,200471,15,10,2,3,0,4,1,0,0,40,39
48,4,267912,9,13,4,8,1,4,1,0,0,50,26
20,4,107242,11,9,4,7,1,2,1,0,0,40,0
53,6,168539,6,5,2,5,0,4,1,0,0,70,39
35,4,465326,9,13,2,12,0,4,1,0,0,40,39
36,4,188571,11,9,2,3,0,4,1,0,0,40,39
58,4,473836,5,4,6,5,2,4,0,0,0,45,13
37,4,191754,9,13,2,1,0,4,1,0,0,50,39
26,4,206600,1,7,4,8,2,4,1,0,0,30,26
57,6,138892,1,7,2,12,0,4,1,0,0,15,39
21,4,209483,15,10,4,12,3,4,0,0,0,47,39
53,1,266598,11,9,2,10,0,4,1,0,0,40,39
30,7,46144,11,9,1,1,3,4,0,0,0,38,39
30,6,188798,11,9,0,8,4,4,0,0,0,40,39
52,2,91689,15,10,2,14,0,4,1,0,0,40,39
46,2,111558,15,10,0,7,3,4,0,0,0,40,39
85,4,115364,11,9,6,12,4,4,1,0,0,35,39
29,4,145592,11,9,4,3,1,4,1,0,0,40,13
72,0,303588,11,9,2,0,0,4,1,0,0,20,39
48,7,31141,15,10,2,11,0,4,1,0,1902,40,39
25,4,180778,11,9,4,3,1,4,1,0,0,75,39
31,4,303851,11,9,2,14,0,4,1,0,0,50,39
32,4,133503,11,9,2,1,0,4,1,0,0,40,39
36,4,191161,11,9,4,12,1,4,1,0,0,50,39
67,4,212705,12,14,3,4,1,4,1,0,0,55,39
19,0,57329,15,10,4,0,3,4,0,0,0,30,24
45,4,253116,0,6,0,8,4,2,0,0,0,40,39
23,4,138892,11,9,4,7,3,2,1,0,0,40,39
41,4,202872,0,6,3,3,1,4,0,0,0,40,39
57,4,255109,11,9,4,4,1,4,0,0,0,45,39
40,4,349405,8,11,2,10,5,4,0,0,0,36,39
37,2,97136,15,10,3,1,4,2,0,0,0,40,39
51,1,40808,9,13,4,10,1,0,0,0,0,43,39
47,7,72333,11,9,0,1,4,1,0,0,0,40,39
33,4,247205,9,13,2,11,0,2,1,0,0,40,9
29,4,129856,8,11,4,1,3,4,0,0,0,40,39
64,4,103021,5,4,2,3,0,4,1,0,0,40,39
43,4,69758,7,12,2,13,0,1,1,0,0,40,39
33,1,129707,15,10,4,4,1,4,1,0,0,50,39
62,2,291175,9,13,6,10,1,4,0,0,0,48,39
43,4,187861,11,9,5,14,4,4,0,0,0,44,39
68,4,154897,11,9,4,12,1,4,0,0,0,30,39
19,4,42750,15,10,4,6,1,4,1,0,0,55,39
46,7,273771,11,9,2,13,0,4,1,0,0,40,39
51,2,175750,11,9,0,14,4,2,1,0,0,40,39
37,4,272950,11,9,0,3,1,4,1,0,0,40,39
49,0,202874,11,9,5,0,4,4,0,0,0,40,4
61,5,139391,15,10,2,12,0,4,1,0,1902,35,39
27,4,704108,12,14,4,10,1,4,1,0,0,40,39
45,7,35969,12,14,2,10,0,4,1,0,0,60,39
44,4,77313,15,10,0,1,4,4,0,0,0,38,39
41,7,293485,15,10,2,1,5,4,0,3103,0,40,39
51,4,200576,9,13,0,1,1,4,0,0,0,40,39
33,4,278514,11,9,0,3,3,4,0,0,0,42,39
69,4,159522,5,4,0,7,4,2,0,2964,0,40,39
25,6,176756,11,9,4,5,3,4,1,0,0,35,39
49,4,31267,5,4,2,3,0,4,1,0,0,40,39
38,4,111499,14,15,4,10,1,4,0,0,0,50,39
47,4,296066,15,10,2,10,0,4,1,0,0,40,39
52,4,183611,3,2,2,5,0,4,1,0,0,40,39
46,6,342907,11,9,2,12,0,2,1,0,0,60,39
62,4,368476,4,3,2,5,0,4,1,0,0,24,26
39,2,305597,11,9,5,4,4,4,1,0,0,40,39
34,4,209317,11,9,2,14,0,4,1,0,0,40,33
51,4,339905,11,9,2,12,0,4,1,7688,0,40,39
35,4,234271,15,10,0,1,1,4,0,0,0,40,39
42,4,193626,11,9,2,1,5,4,0,0,0,53,39
38,6,201328,5,4,2,5,0,4,1,0,0,56,39
23,4,481175,15,10,4,4,3,3,1,0,0,24,29
23,0,296613,15,10,4,0,3,4,0,0,0,32,39
21,4,312956,11,9,4,3,3,2,1,0,0,40,39
17,0,280670,0,6,4,0,3,4,0,0,0,40,39
24,4,137591,15,10,4,12,3,4,1,0,0,10,12
18,0,163788,15,10,4,0,3,4,0,0,0,40,39
21,4,260254,11,9,4,3,1,4,1,0,0,40,39
60,6,35649,9,13,2,3,0,4,1,0,0,40,39
59,4,359292,3,2,2,7,0,4,1,0,0,40,26
38,4,75826,14,15,2,10,5,4,0,0,0,40,39
40,4,79586,14,15,2,10,0,1,1,99999,0,40,0
31,4,168521,9,13,4,4,4,4,0,0,0,50,39
31,4,133770,7,12,2,3,1,1,1,0,0,50,39
55,4,98361,9,13,2,4,0,4,1,15024,0,55,39
55,1,238192,11,9,2,13,0,4,1,0,1887,40,39
26,7,287420,9,13,4,10,1,4,0,0,0,60,39
43,7,345969,14,15,2,10,0,4,1,0,0,50,39
20,0,238685,1,7,0,0,1,4,0,0,0,40,39
33,4,124827,11,9,2,14,0,4,1,0,0,40,39
39,4,347491,1,7,0,3,1,4,1,0,1876,46,39
28,4,42734,11,9,4,6,3,4,1,0,0,40,39
36,4,115834,8,11,2,4,5,4,0,7298,0,55,39
25,4,109112,11,9,2,7,0,4,1,0,0,48,39
28,4,31842,9,13,4,4,3,4,1,0,0,40,39
41,4,185267,9,13,2,10,0,4,1,0,0,40,39
21,4,126314,15,10,4,8,3,4,1,0,0,10,39
17,0,161259,0,6,4,0,2,4,1,0,0,12,39
44,4,115932,7,12,2,10,0,4,1,0,0,40,39
19,4,280071,15,10,4,7,2,4,1,0,0,50,39
17,0,172145,0,6,4,0,3,2,0,0,0,40,39
39,5,239755,14,15,2,10,0,4,1,0,1902,50,39
18,4,270502,1,7,4,4,3,4,0,0,0,20,39
44,7,174675,11,9,2,10,5,4,0,0,0,40,39
31,4,214235,11,9,2,8,0,4,1,0,0,65,39
57,4,390856,4,3,2,5,0,4,1,0,0,45,26
62,4,94318,9,13,2,10,0,4,1,0,0,50,39
68,0,65730,11,9,2,0,0,4,1,0,0,25,39
64,5,59145,10,16,2,4,0,4,1,0,1902,60,39
41,2,248406,11,9,5,14,3,4,1,0,0,40,39
24,4,99970,9,13,4,13,3,4,1,0,0,40,39
21,4,152389,15,10,4,8,1,2,0,0,0,30,39
64,6,150121,10,16,2,4,0,4,1,0,0,25,39
28,0,203260,9,13,4,0,1,4,1,0,0,8,39
33,4,219838,0,6,2,5,0,4,1,0,0,40,39
40,4,173858,5,4,2,8,0,1,1,0,0,42,1
40,4,208470,11,9,4,3,1,4,1,0,0,40,39
38,5,141584,11,9,0,12,4,4,1,0,0,55,39
62,5,134768,12,14,2,12,0,4,1,0,0,35,39
27,4,187981,11,9,4,6,3,4,1,0,0,40,39
24,4,92609,9,13,4,4,3,4,1,0,0,45,39
64,2,158412,11,9,6,1,1,4,0,0,0,40,39
34,4,434463,9,13,4,7,1,4,0,0,0,39,39
38,4,372559,15,10,2,3,0,2,1,0,0,40,39
27,4,209801,15,10,4,1,1,4,0,0,0,45,0
46,4,251474,9,13,2,4,0,4,1,0,0,60,39
32,4,86808,15,10,4,8,3,4,0,0,0,38,39
31,4,111567,6,5,4,12,1,4,1,0,0,43,39
65,4,171584,9,13,4,4,1,4,1,0,0,40,39
28,4,132078,9,13,4,10,1,4,0,0,0,40,39
45,4,32896,4,3,4,7,3,4,0,0,0,35,39
32,4,260954,1,7,2,3,0,4,1,0,2042,30,39
24,4,162282,11,9,4,3,1,4,1,0,0,40,39
39,4,33983,15,10,2,1,0,4,1,15024,0,40,39
30,4,149568,6,5,4,5,2,2,1,0,0,40,39
66,4,186324,9,13,2,12,0,4,1,0,0,5,39
28,4,377095,9,13,2,4,5,4,0,0,0,40,39
23,4,311376,8,11,4,1,1,4,0,0,0,40,39
34,1,143766,7,12,4,1,1,4,1,0,0,40,39
48,7,55863,10,16,2,10,5,4,0,0,1902,46,39
22,4,141297,15,10,4,13,3,4,1,0,0,40,39
40,1,177595,15,10,2,3,0,4,1,0,1579,40,39
29,4,201017,12,14,4,10,1,4,1,0,0,55,34
47,5,168191,15,10,2,3,0,4,1,0,0,40,39
53,4,20438,15,10,5,4,4,0,0,0,0,15,39
72,0,108796,14,15,2,0,0,4,1,0,0,40,39
17,0,215743,1,7,4,0,3,4,1,0,0,40,39
32,4,73498,5,4,0,8,4,4,0,0,0,40,39
59,6,64102,5,4,2,3,0,4,1,0,0,20,39
43,6,110355,11,9,2,14,0,4,1,0,0,45,39
39,4,80004,11,9,2,6,0,4,1,0,0,40,39
51,4,173987,6,5,2,12,0,4,1,0,0,40,39
24,2,317443,9,13,2,10,5,2,0,0,0,40,39
37,4,42645,11,9,2,5,0,4,1,0,0,40,39
29,4,119359,11,9,2,10,5,1,0,0,0,10,3
43,1,203637,9,13,2,1,0,4,1,7298,0,40,39
32,4,195576,1,7,2,7,0,4,1,0,0,40,39
53,4,302868,9,13,2,12,0,4,1,0,0,50,39
35,4,115215,15,10,4,14,3,4,1,0,0,45,39
38,4,154641,8,11,2,3,0,4,1,0,0,40,39
28,4,119793,9,13,4,12,1,4,1,0,0,40,39
21,4,149809,7,12,4,12,3,4,1,0,0,40,39
19,0,185619,15,10,4,0,3,4,0,0,0,20,39
29,2,82393,11,9,4,6,4,1,1,0,1590,45,39
54,4,162238,12,14,0,4,1,4,1,0,0,50,39
38,2,181721,9,13,2,4,0,2,1,0,0,40,39
31,1,207301,11,9,2,1,5,4,0,0,0,40,39
33,4,1161363,15,10,5,13,4,4,0,0,0,50,4
22,4,60331,15,10,2,8,0,4,1,0,0,35,39
51,7,94174,15,10,0,1,4,4,0,0,0,35,39
29,4,221366,9,13,2,10,0,4,1,5013,0,40,11
41,4,213055,7,12,4,1,1,3,0,0,0,50,39
36,2,192337,11,9,4,8,1,4,1,0,0,40,39
33,4,258498,15,10,2,3,5,4,0,0,0,60,39
24,4,306779,8,11,4,4,3,4,1,0,0,35,39
53,4,127117,11,9,2,7,0,4,1,0,0,40,39
44,4,265266,0,6,2,14,0,4,1,0,0,40,39
80,6,34340,5,4,6,5,1,4,1,0,0,35,39
44,4,123983,9,13,0,8,1,1,1,0,0,40,3
18,4,32244,1,7,4,6,3,4,1,594,0,30,39
26,4,389856,11,9,4,14,1,4,1,0,0,40,39
49,2,119904,9,13,2,10,5,4,0,7688,0,30,39
21,4,200089,3,2,2,8,2,4,1,0,0,40,9
41,6,355918,9,13,5,3,1,4,1,0,0,35,39
51,2,74784,15,10,6,1,1,4,0,0,0,40,39
57,5,123053,14,15,2,10,0,1,1,15024,0,50,19
64,4,391121,5,4,2,5,0,4,1,0,0,40,39
39,4,191807,11,9,4,7,4,4,1,0,0,48,39
22,4,313873,1,7,4,3,3,4,1,0,0,30,39
40,4,111020,11,9,5,7,1,4,0,0,0,40,39
72,4,225780,10,16,4,10,1,4,1,0,0,30,39
19,4,256979,11,9,4,3,2,4,1,0,0,35,39
25,4,233777,11,9,4,14,2,4,1,0,0,40,0
24,4,153082,11,9,4,12,1,4,1,0,0,30,39
27,4,101709,11,9,4,12,3,1,1,0,0,40,39
40,6,188436,11,9,5,4,2,4,1,0,0,40,39
21,4,112137,15,10,4,10,2,1,0,0,0,20,35
44,4,150533,15,10,5,3,1,4,1,0,1876,55,39
28,4,175987,11,9,4,4,1,4,0,0,0,40,39
37,4,191342,3,2,2,3,0,1,1,0,0,40,1
66,4,115498,9,13,2,4,0,4,1,99999,0,55,0
33,4,255334,9,13,2,10,0,4,1,0,0,25,39
19,4,552354,2,8,4,7,3,4,1,0,0,40,39
19,4,188864,11,9,4,12,4,2,0,0,0,20,39
20,6,188274,15,10,4,10,3,4,1,0,0,10,39
39,6,34378,11,9,2,5,0,4,1,0,0,50,39
19,4,269657,15,10,4,12,1,4,0,0,0,35,39
33,4,168030,15,10,2,10,5,4,0,7298,0,21,39
28,4,137898,11,9,0,1,1,4,0,0,0,35,39
46,1,308077,14,15,5,10,4,4,0,0,0,40,11
31,4,345277,9,13,0,10,1,4,0,0,0,40,39
53,4,169846,11,9,2,1,5,4,0,0,0,40,39
34,6,152109,11,9,2,14,0,4,1,0,0,60,39
30,4,110622,9,13,0,4,1,1,0,0,0,40,3
55,4,92215,11,9,4,1,1,4,0,0,0,45,39
38,4,167882,15,10,6,8,2,2,0,0,0,45,14
63,5,222289,11,9,2,4,0,4,1,0,0,40,39
38,4,295127,15,10,2,7,0,4,1,0,0,40,39
31,4,244147,11,9,0,3,4,4,1,0,0,55,39
39,4,154641,8,11,2,1,0,4,1,0,0,40,39
28,4,217200,11,9,4,7,1,4,1,0,0,50,39
53,4,274276,11,9,0,1,1,4,0,0,0,40,39
24,4,281403,11,9,4,5,3,4,1,0,0,98,39
79,4,121318,15,10,2,1,0,4,1,0,0,20,39
23,4,695136,11,9,4,6,1,4,1,0,0,30,39
23,4,112819,11,9,4,7,3,4,1,0,0,40,39
24,4,180060,12,14,4,4,3,4,1,6849,0,90,39
24,4,113515,11,9,4,4,1,4,0,0,0,40,39
24,4,29302,15,10,4,8,3,4,0,0,0,40,0
20,4,333505,11,9,4,1,3,4,1,0,0,30,27
27,4,114967,6,5,2,3,0,4,1,0,0,40,39
26,4,59306,9,13,4,12,1,4,1,0,0,40,39
67,0,182378,9,13,2,0,0,4,1,9386,0,60,39
20,4,105585,15,10,4,12,3,4,1,0,0,25,39
47,4,145290,11,9,2,7,0,4,1,0,0,45,39
29,4,357781,5,4,2,5,0,4,1,0,0,40,39
23,4,174413,9,13,4,4,1,4,0,0,0,40,39
57,4,194850,15,10,2,8,0,3,1,0,0,40,26
25,4,193820,12,14,4,10,3,4,0,0,0,40,39
37,7,60227,9,13,4,1,1,4,1,0,0,38,39
40,4,520586,15,10,0,1,4,4,0,0,0,39,39
24,4,183594,11,9,4,1,2,4,1,0,0,40,39
28,4,123147,15,10,4,13,1,4,0,4865,0,40,39
47,1,224559,11,9,2,14,0,2,1,0,0,40,39
58,7,48433,11,9,2,4,0,4,1,0,0,40,39
33,4,382764,9,13,4,4,3,4,1,0,0,40,39
31,4,288566,9,13,2,13,0,4,1,0,0,43,39
22,4,162343,15,10,4,1,2,2,1,0,0,22,39
30,4,430283,11,9,2,1,5,4,0,7298,0,40,39
38,2,82880,9,13,2,10,5,4,0,0,0,15,39
32,4,230420,11,9,4,7,1,4,1,0,0,45,39
35,4,225330,9,13,4,1,1,4,0,0,0,40,39
36,4,186415,11,9,2,6,0,4,1,0,0,65,39
28,6,39388,8,11,2,5,0,4,1,0,0,60,39
44,4,168515,15,10,0,1,1,4,0,0,0,40,11
66,4,113323,9,13,2,10,0,4,1,20051,0,40,39
44,4,204235,11,9,2,14,0,4,1,0,0,40,39
50,4,279337,9,13,0,4,1,4,1,0,0,55,39
20,4,316043,1,7,4,8,3,2,1,594,0,20,39
40,6,280433,9,13,2,3,0,4,1,0,0,50,39
46,4,377401,11,9,2,14,0,4,1,0,1902,70,2
28,4,176683,9,13,2,4,0,4,1,5178,0,50,39
40,4,259307,15,10,4,4,1,4,1,0,0,50,39
37,2,223020,8,11,4,8,4,2,0,0,0,32,39
27,2,255237,9,13,4,10,1,4,0,0,0,40,39
37,4,99357,7,12,4,8,1,4,0,0,0,30,39
19,4,571853,11,9,4,8,3,4,1,0,0,30,39
67,1,44774,9,13,6,1,1,4,0,0,0,40,39
46,4,149640,5,4,3,14,1,4,1,0,0,45,39
19,4,151506,11,9,4,8,3,4,0,0,0,30,39
57,4,562558,11,9,0,1,4,4,0,0,0,40,39
52,4,114228,11,9,0,3,1,4,1,3325,0,40,39
60,6,25825,11,9,0,3,1,4,1,0,0,50,39
39,2,344855,12,14,2,10,5,4,0,0,1977,20,39
32,4,286675,15,10,4,4,2,4,1,0,0,40,39
50,6,343748,15,10,2,3,0,4,1,0,0,35,39
20,4,374116,11,9,4,10,2,4,0,0,0,40,39
41,4,306495,11,9,2,5,0,4,1,0,0,40,39
34,4,245173,11,9,0,12,1,4,1,0,1669,45,39
40,4,181265,15,10,2,3,0,4,1,0,0,52,39
26,4,282304,15,10,4,12,1,4,1,0,0,45,39
22,0,24008,15,10,4,0,3,4,1,0,0,72,39
29,7,301582,15,10,2,11,0,4,1,0,0,40,39
51,4,74275,11,9,2,7,0,4,1,0,0,40,39
29,4,178469,11,9,4,12,1,4,0,0,0,40,39
26,4,190650,9,13,4,1,3,1,1,0,0,40,36
35,4,160910,15,10,2,12,0,4,1,0,0,50,39
18,4,309634,1,7,4,8,3,4,0,0,0,22,39
53,4,234721,1,7,2,6,0,2,1,0,0,40,39
60,7,313946,11,9,2,8,0,4,1,0,0,40,39
62,4,155094,8,11,2,4,5,4,0,0,0,45,39
51,5,100029,10,16,2,10,0,4,1,15024,0,40,39
27,5,243871,15,10,4,1,3,4,0,0,0,45,39
44,4,403782,8,11,0,12,1,4,1,0,0,45,39
49,4,353824,15,10,0,10,1,4,1,0,0,45,39
43,4,173321,11,9,0,1,1,4,0,0,0,40,39
73,6,29306,11,9,2,5,0,4,1,0,0,40,39
36,6,35945,5,4,2,7,0,4,1,7298,0,45,39
61,4,69867,11,9,2,4,0,4,1,0,0,40,39
59,4,229939,11,9,2,12,0,4,1,0,0,40,39
29,4,114224,9,13,2,10,0,4,1,0,0,40,39
36,4,416745,7,12,0,4,1,4,1,0,0,48,39
26,4,101027,11,9,2,12,0,4,1,0,0,48,39
41,5,149102,9,13,2,4,0,4,1,0,0,35,39
52,6,162381,11,9,0,12,1,4,1,0,0,40,39
49,4,181717,8,11,5,10,3,4,0,0,0,36,39
45,4,339506,11,9,4,12,1,2,1,0,0,40,39
35,4,112264,11,9,2,12,0,4,1,0,0,50,39
46,4,169324,11,9,5,8,1,2,0,0,0,45,23
61,1,229062,15,10,2,1,0,4,1,0,1887,40,39
27,0,308995,15,10,0,0,3,2,0,0,0,40,39
42,4,190767,8,11,0,13,4,4,0,0,0,40,39
70,0,97831,11,9,6,0,4,4,0,0,0,4,39
47,4,181652,11,9,0,1,1,4,0,0,0,40,39
25,4,220098,11,9,4,8,3,4,1,0,0,30,39
35,4,190895,15,10,2,10,0,4,1,0,0,60,39
24,4,399449,9,13,4,12,3,4,0,0,0,40,39
26,4,57512,8,11,4,3,3,4,1,0,0,48,39
42,4,27444,15,10,3,10,1,4,1,0,0,40,39
36,6,34180,11,9,4,5,1,4,1,0,0,70,39
54,2,173050,12,14,2,10,0,4,1,7688,0,40,39
41,4,242619,7,12,0,10,1,4,1,0,0,80,39
22,4,203894,15,10,4,14,1,4,0,0,0,24,39
35,4,283122,15,10,2,13,0,4,1,0,0,45,39
20,0,189740,15,10,4,0,3,4,0,0,0,32,39
40,4,182140,11,9,5,14,4,2,1,0,0,40,39
47,4,187969,1,7,0,8,1,4,0,0,0,38,39
31,6,119411,9,13,0,4,4,4,1,0,0,60,39
56,5,105582,15,10,2,4,0,4,1,7688,0,50,39
27,4,210498,11,9,2,3,0,4,1,5178,0,40,39
26,4,195555,9,13,4,12,1,4,0,0,0,40,39
47,4,359461,9,13,2,3,0,4,1,0,0,40,39
47,4,280483,11,9,5,3,4,2,0,0,0,40,39
55,4,284095,11,9,0,12,1,4,0,0,0,37,39
59,2,140478,12,14,2,10,0,4,1,0,0,40,39
46,4,211226,7,12,2,14,0,3,1,0,0,36,39
41,2,523910,9,13,2,3,0,2,1,0,0,40,39
17,0,144114,0,6,4,0,3,4,1,0,0,40,39
53,4,122412,9,13,4,10,1,4,0,0,0,40,39
53,1,276868,12,14,2,1,0,4,1,0,0,40,39
24,4,210029,11,9,4,1,1,4,0,0,2001,37,39
30,4,174543,7,12,4,10,3,4,0,0,0,40,39
58,6,31732,9,13,2,4,0,4,1,0,0,50,39
20,7,161978,15,10,2,8,0,4,1,0,0,20,39
44,2,68318,12,14,4,10,3,4,0,0,0,55,39
38,4,125550,11,9,0,1,1,4,0,0,0,35,39
26,4,143068,15,10,2,4,0,4,1,2407,0,50,39
51,0,76437,15,10,0,0,4,4,0,0,0,40,39
21,4,126613,11,9,4,12,1,4,0,0,0,40,39
44,4,193459,8,11,2,3,0,4,1,3411,0,40,39
36,4,374983,1,7,2,7,0,4,1,0,0,40,39
34,4,32528,8,11,3,1,4,4,0,0,974,40,39
28,6,96219,9,13,2,12,5,4,0,0,0,5,39
28,4,218039,11,9,2,3,0,4,1,0,0,40,39
65,4,196174,0,6,0,6,1,4,0,0,0,28,39
41,6,168098,9,13,2,10,0,4,1,0,0,50,39
37,4,167613,11,9,2,8,0,4,1,0,0,40,39
39,6,218490,14,15,2,10,0,4,1,0,2415,50,0
41,6,147110,11,9,2,7,0,4,1,0,0,25,39
27,4,293828,11,9,4,8,1,2,0,0,0,40,23
32,4,209103,11,9,2,14,0,4,1,0,0,20,39
66,6,28061,5,4,6,5,4,4,1,0,0,50,39
52,7,104280,15,10,2,13,0,4,1,0,0,50,39
48,4,195437,1,7,2,14,0,4,1,0,0,40,39
30,4,65920,11,9,4,4,1,2,1,0,0,40,39
23,4,115326,15,10,4,12,3,4,0,0,0,20,39
19,4,217039,15,10,4,1,3,4,1,0,0,28,39
35,4,182898,11,9,4,1,1,4,1,8614,0,40,39
54,4,155433,11,9,2,8,5,4,0,0,0,35,39
80,0,91901,11,9,2,0,0,4,1,0,0,25,39
19,4,129620,0,6,4,8,2,4,0,0,0,30,39
45,4,293691,11,9,0,1,1,1,0,0,1590,40,24
27,4,199172,9,13,4,11,3,4,0,0,0,40,39
65,0,106910,1,7,0,0,1,1,0,0,0,15,39
23,6,184370,11,9,0,8,1,4,0,0,0,40,39
25,4,479765,5,4,4,12,2,4,1,0,0,45,13
23,4,210443,9,13,4,10,3,4,0,0,0,40,39
28,4,271466,11,9,2,4,0,4,1,0,0,45,39
55,6,51499,15,10,2,5,0,4,1,0,0,72,39
31,4,150324,7,12,4,7,4,4,1,0,0,40,39
44,1,404599,11,9,0,1,4,2,0,0,0,40,39
31,2,127651,0,6,4,14,2,4,1,0,1741,40,39
45,4,168837,15,10,2,1,5,4,0,0,0,24,2
29,6,404998,8,11,2,5,0,4,1,0,0,90,39
40,4,155190,0,6,4,3,2,2,1,0,0,55,39
34,0,222548,15,10,2,0,5,4,0,0,0,4,39
27,4,208703,11,9,4,11,3,4,1,0,0,40,24
39,6,140752,11,9,2,12,0,4,1,0,0,50,39
24,4,175183,11,9,4,1,1,4,0,0,0,40,39
39,4,209397,11,9,0,1,4,4,0,0,0,40,39
33,4,157568,11,9,2,7,0,4,1,0,0,40,39
24,4,39615,9,13,4,12,1,4,1,0,0,45,39
55,0,208640,11,9,2,0,0,4,1,0,0,30,39
18,0,171088,15,10,4,0,3,4,0,0,0,40,39
42,4,156580,9,13,2,12,5,4,0,0,0,40,33
40,1,36885,15,10,4,1,1,4,0,0,0,50,39
35,4,190728,11,9,0,10,4,4,0,0,0,40,39
38,4,213716,8,11,0,8,1,4,0,0,0,30,39
32,4,195602,9,13,2,12,0,4,1,0,1977,45,39
21,4,40767,15,10,4,6,1,4,1,0,0,40,39
49,5,125892,12,14,2,4,0,4,1,0,0,50,39
36,4,203717,11,9,0,3,4,4,1,0,0,40,39
32,4,197457,11,9,0,13,4,4,0,1471,0,38,39
68,4,214521,14,15,6,10,4,4,0,0,0,16,39
32,1,82393,9,13,2,10,0,1,1,0,0,56,39
30,4,302473,11,9,4,1,3,4,0,0,0,40,39
42,4,247019,11,9,2,3,0,2,1,0,0,40,39
51,4,37237,11,9,2,5,0,4,1,0,0,80,39
75,0,125784,15,10,2,0,0,4,1,0,0,8,39
60,4,141253,0,6,0,5,1,4,1,0,0,48,39
45,4,206947,11,9,0,1,1,4,0,0,0,50,39
30,4,151868,6,5,2,3,0,4,1,0,0,40,39
23,0,191444,11,9,4,0,3,4,1,0,0,40,39
51,6,186845,9,13,2,5,0,4,1,0,0,8,39
48,0,184513,9,13,2,0,0,4,1,0,0,80,39
29,4,244473,8,11,2,13,0,4,1,0,2051,40,39
38,4,189404,11,9,3,8,1,4,1,0,0,35,0
24,4,249957,15,10,4,4,3,4,1,0,0,40,39
53,6,35295,9,13,4,12,4,4,1,0,0,60,39
57,4,127277,10,16,2,10,0,1,1,0,0,40,36
60,4,145493,15,10,0,1,1,4,0,0,0,40,39
21,4,109667,15,10,4,8,3,4,1,0,0,40,39
41,4,116797,11,9,2,12,0,4,1,7298,0,50,39
21,4,176486,11,9,3,4,2,4,0,0,0,60,39
25,4,298225,11,9,0,3,1,4,1,0,0,50,39
49,5,119565,12,14,2,12,0,4,1,0,0,40,39
29,7,71592,15,10,4,1,4,1,0,0,0,40,30
21,4,205838,11,9,4,8,3,4,1,0,0,37,39
21,0,306779,15,10,4,0,3,4,1,0,0,40,39
26,4,108658,11,9,4,3,1,4,1,0,0,40,39
80,0,174995,11,9,2,0,0,4,1,0,0,8,2
40,2,99679,14,15,4,4,1,4,1,0,0,60,39
18,0,343161,1,7,4,0,3,4,1,0,0,16,39
27,4,129528,15,10,4,12,1,4,0,0,0,40,39
33,4,65278,9,13,2,4,0,4,1,0,0,40,39
41,4,227890,15,10,0,3,1,4,1,0,0,46,39
33,4,194141,11,9,2,7,0,4,1,0,0,40,39
50,4,92079,15,10,2,13,0,4,1,0,0,45,39
41,4,106900,9,13,2,13,0,4,1,0,1902,42,39
33,5,155781,15,10,2,3,0,4,1,0,0,60,0
28,4,338409,9,13,2,10,5,2,0,0,0,40,5
34,4,226385,12,14,0,4,4,2,0,0,0,40,39
29,4,161097,11,9,2,7,0,2,1,0,0,40,39
51,0,130667,11,9,5,0,1,2,1,0,0,6,39
51,0,182543,3,2,5,0,4,4,0,0,0,40,26
32,4,211743,9,13,4,12,1,4,1,0,0,45,39
37,5,328466,15,10,2,4,0,4,1,0,0,50,39
38,4,229009,11,9,2,8,0,4,1,0,0,45,39
25,4,204338,0,6,2,3,0,4,1,0,0,40,26
50,4,108933,6,5,2,3,0,4,1,2885,0,40,39
35,4,356838,15,10,2,13,0,4,1,2829,0,55,31
43,4,188199,6,5,0,6,4,4,0,0,0,40,39
19,0,170653,11,9,4,0,3,4,1,0,0,40,22
59,0,192130,11,9,2,0,0,4,1,0,0,16,39
41,4,204662,12,14,2,4,0,4,1,0,0,45,39
77,6,209507,15,10,4,3,1,4,1,0,0,40,39
36,4,268620,15,10,2,4,5,4,0,0,0,33,39
42,4,334783,11,9,2,10,5,4,0,0,0,40,39
34,4,46144,15,10,0,6,4,4,0,0,0,40,39
28,4,163772,11,9,2,8,0,3,1,0,0,40,39
32,4,134737,9,13,2,10,0,4,1,99999,0,50,39
39,1,129573,15,10,2,1,0,4,1,0,0,50,39
17,5,183784,0,6,4,12,3,4,1,0,0,15,39
28,4,152951,11,9,0,6,1,4,1,0,0,40,39
23,4,60668,0,6,2,3,0,4,1,0,0,40,32
19,0,169758,15,10,4,0,3,4,1,0,0,40,39
31,4,347166,15,10,0,3,3,4,1,4650,0,40,39
17,0,127003,6,5,4,0,3,2,1,0,0,40,39
45,4,38240,11,9,0,3,1,4,1,0,0,40,39
40,4,70539,15,10,2,12,0,4,1,4386,0,50,39
34,4,509364,11,9,0,7,1,4,1,0,0,30,39
38,4,116358,15,10,2,8,0,1,1,0,0,40,30
25,4,82560,7,12,4,8,3,4,1,0,0,43,39
24,4,208882,11,9,4,3,1,2,1,0,0,40,39
31,4,197689,11,9,4,8,1,2,0,0,0,38,39
34,4,223212,9,13,2,10,0,4,1,0,1848,40,29
57,4,188872,4,3,0,14,4,4,1,6497,0,40,39
48,4,187715,11,9,2,3,0,4,1,0,0,46,39
32,4,132601,14,15,2,10,0,4,1,0,0,40,39
24,2,196816,15,10,4,11,1,4,1,0,0,50,39
23,4,32732,9,13,4,10,1,4,1,0,0,15,39
