,age,gender,education,ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,alcohol,amphetamines,amylNitrite,benzodiazepine,caffeine,cannabis,chocolate,cocaine,crack,ecstasy,heroin,ketamine,legal,LSD,methadone,mushrooms,nicotine,volatileSubstance
431,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,-0.14882,0.9624799999999999,-1.55521,2.23427,1.6308799999999999,-0.21711999999999998,-0.52593,5,0,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
432,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,0.04257,0.47617,-1.1190200000000001,0.59042,1.81175,-0.71126,-0.52593,4,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
433,1.82213,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.67825,-0.30033000000000004,1.0623799999999999,1.81866,0.7583,-1.37983,-1.18084,1,0,0,0,2,6,5,1,0,0,0,0,0,1,0,0,0,0
434,1.09449,-0.48246000000000006,-1.7379,-0.31685,-1.43907,0.47617,0.29338000000000003,-0.91699,0.41594,0.52975,0.40148,6,2,2,2,6,6,4,3,5,2,2,0,0,1,1,0,2,0
435,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,2.82196,-0.43998999999999994,-0.8473200000000001,-1.772,-2.04506,0.88113,0.07987000000000001,5,2,0,6,6,2,6,2,2,0,2,0,2,0,2,2,6,0
436,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,1.37297,-0.30033000000000004,0.29338000000000003,-0.15487,-1.7816900000000002,0.19268,-0.21575,4,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,3,3
437,0.49788000000000004,0.48246000000000006,0.45468000000000003,-0.31685,-0.46725,0.47617,-0.58331,0.7609600000000001,1.81175,-0.21711999999999998,-0.52593,6,0,0,0,6,2,6,2,0,0,0,0,0,0,0,1,2,0
438,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,-0.67825,1.45421,-2.09015,-0.01729,0.5848899999999999,0.52975,0.07987000000000001,3,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0
439,-0.07854,0.48246000000000006,1.16365,-0.31685,-0.92104,0.0033200000000000005,0.29338000000000003,-0.15487,-0.00665,0.19268,0.07987000000000001,5,2,0,0,6,6,6,3,0,4,0,2,3,2,0,2,6,0
440,0.49788000000000004,-0.48246000000000006,-1.7379,-0.31685,0.41667,0.63779,-0.71727,-0.7609600000000001,-0.27607,-0.21711999999999998,-0.21575,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,5,0
441,1.09449,0.48246000000000006,-0.059210000000000006,-0.31685,-0.46725,0.80523,0.58331,0.13136,0.7583,-2.55524,-0.8463700000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
442,1.09449,0.48246000000000006,0.45468000000000003,-0.31685,1.02119,-0.9477899999999999,-0.58331,-0.91699,0.41594,-0.21711999999999998,-1.5485799999999998,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0
443,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,0.22393000000000002,-1.09207,0.44585,2.75696,-0.65253,-0.71126,0.40148,6,2,2,2,5,3,5,2,0,2,0,2,3,3,3,2,6,0
444,-0.07854,-0.48246000000000006,1.16365,-0.31685,0.04257,-0.15487,-0.8473200000000001,-0.7609600000000001,-1.13788,1.29221,0.07987000000000001,6,2,1,0,6,2,6,2,0,2,0,0,2,0,0,2,6,0
445,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,-0.31685,1.13281,1.45421,1.0623799999999999,-1.772,-0.89891,1.29221,1.2247,5,0,2,3,6,3,5,0,0,2,0,0,3,4,0,3,5,0
446,-0.9519700000000001,-0.48246000000000006,0.45468000000000003,-0.31685,-0.34799,0.63779,0.44585,-0.30172,0.7583,-0.21711999999999998,0.07987000000000001,5,3,3,0,3,3,6,3,0,4,0,4,3,3,3,3,0,0
447,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,0.73545,-0.15487,-0.8473200000000001,0.59042,-1.0145,0.52975,0.07987000000000001,5,2,2,2,6,5,4,2,2,2,0,2,2,0,0,2,6,0
448,-0.9519700000000001,0.48246000000000006,1.16365,-0.31685,-1.1943,0.80523,-0.8473200000000001,-0.15487,0.7583,0.19268,-0.52593,5,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,2,0
449,0.49788000000000004,0.48246000000000006,0.45468000000000003,-0.31685,-0.14882,-0.15487,0.14143,0.13136,0.9394899999999999,-1.37983,0.07987000000000001,5,0,0,0,3,2,6,2,0,0,0,0,0,0,0,0,3,0
450,-0.07854,-0.48246000000000006,0.45468000000000003,-0.31685,1.23461,-1.7625,-0.31776,0.13136,0.41594,-1.37983,-0.21575,5,2,3,0,4,3,5,0,0,2,0,2,2,0,0,2,2,0
451,1.09449,-0.48246000000000006,1.98437,-0.31685,-0.14882,-0.57545,0.8830899999999999,-0.7609600000000001,-0.27607,1.8620299999999999,0.7654,6,6,2,5,6,6,6,3,2,3,5,2,4,4,5,3,4,1
452,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,0.82562,-0.80615,0.7233,-0.7609600000000001,-2.57309,0.88113,-0.21575,6,3,3,0,6,3,5,0,0,2,0,0,4,0,0,0,5,0
453,0.49788000000000004,-0.48246000000000006,0.45468000000000003,-0.31685,1.6038299999999999,-0.43998999999999994,0.29338000000000003,-2.21844,-0.65253,0.88113,0.40148,6,3,1,4,6,4,6,3,1,3,3,2,2,2,1,2,6,1
454,0.49788000000000004,0.48246000000000006,1.16365,-0.31685,-0.46725,-0.57545,0.14143,0.59042,0.7583,-1.37983,-2.07848,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0
455,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,0.62967,0.0033200000000000005,0.14143,0.59042,0.12330999999999999,-0.21711999999999998,0.07987000000000001,6,4,2,0,6,6,6,2,0,4,0,4,4,3,0,3,6,0
456,-0.07854,-0.48246000000000006,1.16365,-0.31685,0.9109299999999999,1.2861,1.8851099999999998,-2.5383,-0.40581,0.52975,0.07987000000000001,4,3,0,0,6,4,6,2,0,3,0,4,3,3,3,3,5,0
457,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,1.23461,-1.37639,1.24033,-1.772,0.25953000000000004,0.88113,0.07987000000000001,6,3,3,4,6,5,6,3,0,2,3,5,3,2,3,2,6,0
458,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.49158,-1.37639,-2.63199,1.81866,-1.25773,0.52975,-1.18084,5,0,2,0,6,2,4,0,0,3,0,0,2,0,0,2,0,0
459,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,-0.31685,0.82562,0.47617,1.43533,0.13136,-2.30408,1.29221,1.2247,3,2,2,1,6,2,6,2,0,2,0,0,2,1,0,1,6,1
460,1.09449,-0.48246000000000006,-1.22751,-0.31685,1.02119,-0.9477899999999999,-0.58331,1.45039,-1.25773,-0.21711999999999998,0.40148,6,1,2,0,6,1,3,1,0,0,0,0,1,1,0,1,3,1
461,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,0.31287,-0.80615,1.0623799999999999,0.7609600000000001,0.9394899999999999,0.19268,-0.21575,5,2,2,3,5,3,5,0,0,2,0,0,2,3,3,3,6,0
462,-0.9519700000000001,0.48246000000000006,1.16365,-0.31685,1.37297,-1.09207,-0.019280000000000002,-0.45321000000000006,-0.40581,1.29221,0.7654,5,0,2,0,6,2,6,0,0,0,0,0,0,0,0,0,6,0
463,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.50212,0.31287,0.63779,1.0623799999999999,1.11406,-0.27607,-0.71126,0.7654,0,2,0,2,6,6,5,0,0,3,0,0,2,0,0,2,6,2
464,1.09449,-0.48246000000000006,0.45468000000000003,-0.31685,0.22393000000000002,0.0033200000000000005,1.24033,-0.01729,1.46191,-0.21711999999999998,-0.21575,6,1,1,0,2,1,5,1,0,0,0,0,0,1,0,1,2,0
465,0.49788000000000004,-0.48246000000000006,0.45468000000000003,-0.31685,-0.051879999999999996,0.16767,-0.71727,-0.30172,0.12330999999999999,-1.37983,-1.18084,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
466,-0.07854,-0.48246000000000006,0.45468000000000003,-0.31685,-1.1943,1.74091,1.43533,0.7609600000000001,-0.00665,0.88113,1.2247,5,3,2,0,6,3,5,3,0,3,0,0,2,3,0,2,6,0
467,1.09449,0.48246000000000006,-1.7379,-0.31685,2.82196,-1.6334,-1.42424,1.6110799999999998,-2.04506,-0.21711999999999998,0.07987000000000001,3,1,1,6,6,1,6,1,1,1,2,0,0,1,6,0,6,0
468,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,0.13606,0.80523,0.29338000000000003,-0.15487,0.7583,-0.71126,-0.8463700000000001,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
469,-0.9519700000000001,-0.48246000000000006,1.16365,-0.22166,-0.92104,2.57309,1.0623799999999999,1.11406,2.33337,-0.21711999999999998,0.40148,5,2,2,2,6,6,5,2,0,3,0,0,2,3,0,3,6,0
470,-0.9519700000000001,0.48246000000000006,-2.43591,-0.31685,0.31287,0.0033200000000000005,-0.17779,1.2861,-0.00665,0.19268,-0.21575,5,2,2,2,6,3,5,2,2,2,2,0,2,2,2,0,6,2
471,0.49788000000000004,0.48246000000000006,-0.6111300000000001,-0.31685,1.37297,0.0033200000000000005,-0.45174,-0.7609600000000001,-0.52745,0.88113,-0.21575,2,0,0,3,6,6,5,2,0,0,0,0,0,0,2,0,6,0
472,1.82213,0.48246000000000006,0.45468000000000003,0.126,-0.24649000000000001,0.9624799999999999,0.14143,-0.15487,0.41594,-1.37983,-2.07848,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
473,1.09449,0.48246000000000006,0.45468000000000003,-0.31685,-1.1943,0.9624799999999999,-0.45174,0.7609600000000001,0.9394899999999999,-0.71126,-0.8463700000000001,3,1,0,0,6,6,4,1,0,0,0,0,0,1,0,0,1,0
474,0.49788000000000004,-0.48246000000000006,0.45468000000000003,-0.31685,1.72012,-0.9477899999999999,0.58331,-1.772,-0.40581,0.19268,-0.8463700000000001,6,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,6,3
475,0.49788000000000004,0.48246000000000006,-0.059210000000000006,-0.31685,1.49158,-0.69509,-0.71727,-1.21213,-1.25773,1.29221,0.7654,6,0,1,6,6,2,5,3,0,0,0,0,0,0,0,0,6,0
476,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,0.41667,0.80523,-0.31776,0.9415600000000001,0.5848899999999999,-0.21711999999999998,0.07987000000000001,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0
477,-0.07854,0.48246000000000006,1.16365,-0.31685,0.41667,-0.43998999999999994,1.43533,1.45039,0.25953000000000004,0.19268,0.40148,6,0,0,2,6,2,5,0,0,0,0,0,0,0,0,0,3,0
478,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,1.13281,-0.80615,-0.17779,-1.34289,-0.65253,-1.37983,-0.8463700000000001,3,3,0,3,6,3,4,3,0,3,3,3,3,3,3,3,6,0
479,0.49788000000000004,0.48246000000000006,0.45468000000000003,-0.31685,1.02119,0.16767,0.29338000000000003,-0.15487,0.5848899999999999,0.19268,0.40148,6,2,1,6,6,3,5,2,0,2,1,1,0,1,2,1,6,0
480,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.67825,-0.15487,0.29338000000000003,0.13136,1.6308799999999999,-0.71126,-0.21575,0,1,0,0,6,6,2,1,0,1,1,0,0,1,0,1,3,1
481,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,1.23461,0.47617,1.43533,0.28783000000000003,0.9394899999999999,0.19268,-0.8463700000000001,2,0,2,2,5,6,5,0,0,4,0,3,2,0,0,3,3,0
482,0.49788000000000004,0.48246000000000006,-1.7379,-0.31685,-0.58016,0.9624799999999999,-0.58331,0.7609600000000001,-0.27607,-1.37983,-1.18084,4,1,1,0,6,6,6,1,0,1,0,0,0,0,0,0,6,0
483,1.09449,0.48246000000000006,-1.7379,-0.31685,-0.46725,0.32197,-1.55521,1.11406,-0.78155,-1.37983,-0.8463700000000001,6,0,1,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0
484,-0.07854,-0.48246000000000006,-1.22751,-0.31685,1.49158,-1.6334,1.0623799999999999,-0.7609600000000001,-1.3850200000000001,-0.71126,-1.18084,5,5,0,2,6,5,4,0,0,0,0,0,2,0,0,0,5,1
485,0.49788000000000004,0.48246000000000006,-1.22751,-0.31685,1.8399,-1.7625,1.24033,-1.07533,0.25953000000000004,0.19268,-0.52593,4,0,0,6,6,6,6,1,1,0,1,0,0,1,0,1,6,0
486,-0.07854,-0.48246000000000006,-1.7379,-0.31685,0.41667,-1.37639,0.14143,0.7609600000000001,-0.40581,-0.21711999999999998,1.2247,6,3,2,2,6,6,6,3,0,3,0,0,3,0,0,2,3,2
487,-0.9519700000000001,-0.48246000000000006,-2.43591,-0.31685,1.98437,-1.37639,0.29338000000000003,-1.92595,-1.6410099999999999,-0.21711999999999998,0.07987000000000001,3,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0
488,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-1.05308,1.11406,0.8830899999999999,-1.34289,-1.3850200000000001,-0.71126,1.2247,5,0,0,0,6,6,5,3,0,4,0,3,4,4,0,4,5,0
489,1.09449,0.48246000000000006,-0.059210000000000006,-0.31685,0.62967,0.80523,0.44585,-0.30172,-0.78155,1.29221,1.92173,5,1,1,1,6,6,5,1,1,1,1,0,0,1,1,1,6,0
490,-0.9519700000000001,-0.48246000000000006,-1.22751,-0.31685,-0.92104,0.47617,0.44585,0.59042,-0.00665,0.19268,0.40148,6,2,2,0,5,6,4,3,0,4,0,2,3,0,0,3,4,2
491,-0.9519700000000001,-0.48246000000000006,-0.059210000000000006,-0.31685,0.52135,-0.57545,0.8830899999999999,-0.01729,0.25953000000000004,0.88113,0.7654,5,0,4,4,6,6,5,0,0,0,0,0,3,0,0,0,6,0
492,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.73545,-1.6334,0.8830899999999999,-1.21213,-1.6410099999999999,-1.37983,-0.52593,6,0,0,0,6,3,5,0,0,5,0,3,3,4,0,4,6,0
493,-0.9519700000000001,-0.48246000000000006,-0.059210000000000006,0.1144,-1.1943,-0.43998999999999994,0.44585,0.59042,0.12330999999999999,-1.37983,-0.21575,4,0,2,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0
494,1.82213,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.79151,0.16767,0.58331,0.59042,0.9394899999999999,-1.37983,-0.52593,3,1,0,1,6,2,6,1,0,0,0,0,3,1,4,0,6,0
495,-0.07854,-0.48246000000000006,1.16365,-0.31685,0.04257,1.2861,2.90161,-0.60633,-0.00665,-0.71126,0.07987000000000001,6,2,2,2,6,2,6,2,0,2,0,0,0,2,0,2,6,0
496,-0.07854,-0.48246000000000006,-1.7379,-0.31685,-0.051879999999999996,-0.57545,0.8830899999999999,0.43851999999999997,-0.78155,-0.21711999999999998,0.07987000000000001,4,1,1,0,6,6,5,1,0,1,0,0,0,1,0,1,6,1
497,1.82213,0.48246000000000006,-0.6111300000000001,-0.31685,1.37297,-0.69509,1.43533,-0.15487,-1.92173,0.88113,1.2247,5,1,1,3,6,6,6,2,2,2,1,0,2,1,1,1,2,0
498,0.49788000000000004,0.48246000000000006,-0.059210000000000006,-0.31685,0.04257,0.47617,-0.8473200000000001,-0.7609600000000001,1.1340700000000001,0.52975,0.7654,3,0,1,2,6,6,6,4,0,4,0,0,3,0,0,0,6,1
499,-0.07854,0.48246000000000006,-0.059210000000000006,-0.31685,-0.58016,-0.15487,-1.42424,-0.01729,-0.40581,0.88113,-2.07848,3,1,0,0,6,2,5,0,0,1,0,0,0,0,2,0,6,1
500,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-1.5507799999999998,0.63779,-0.31776,-0.60633,-0.27607,0.52975,0.7654,5,0,0,0,6,6,6,0,0,0,0,0,0,4,0,3,5,0
501,1.82213,0.48246000000000006,-0.059210000000000006,-0.31685,0.04257,-0.30033000000000004,-0.31776,-0.7609600000000001,0.5848899999999999,1.29221,0.7654,1,0,1,4,5,5,4,1,1,0,0,0,6,1,4,1,1,1
502,0.49788000000000004,-0.48246000000000006,-1.7379,-0.31685,-0.051879999999999996,0.0033200000000000005,-0.31776,-0.01729,0.41594,-1.37983,-1.18084,1,0,0,0,6,6,5,0,0,0,0,0,0,0,0,1,6,0
503,1.09449,-0.48246000000000006,-0.059210000000000006,-0.31685,0.41667,0.47617,0.29338000000000003,-1.07533,-1.13788,0.88113,0.07987000000000001,3,1,0,3,6,2,6,2,0,1,0,0,0,1,0,1,6,0
504,0.49788000000000004,-0.48246000000000006,0.45468000000000003,-0.31685,-0.46725,0.63779,0.8830899999999999,-0.7609600000000001,0.5848899999999999,0.19268,0.07987000000000001,4,2,3,1,6,2,5,1,0,0,0,0,2,0,0,3,2,1
505,-0.07854,-0.48246000000000006,0.45468000000000003,-0.31685,0.13606,-0.30033000000000004,-0.97631,-1.34289,-0.00665,0.19268,-0.52593,3,2,3,0,5,6,6,3,0,2,0,2,0,0,0,2,6,0
506,0.49788000000000004,-0.48246000000000006,-1.7379,-0.31685,1.49158,-1.09207,-1.1190200000000001,-1.772,-0.78155,-0.71126,0.07987000000000001,5,2,2,3,5,2,6,1,0,0,0,0,0,1,0,0,2,0
507,0.49788000000000004,0.48246000000000006,1.16365,-0.31685,-1.05308,1.11406,-0.31776,0.28783000000000003,0.12330999999999999,-1.37983,-0.52593,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,1
508,0.49788000000000004,-0.48246000000000006,0.45468000000000003,-0.31685,0.04257,0.9624799999999999,-0.58331,-0.30172,-0.40581,0.52975,-0.21575,5,2,2,0,6,5,5,2,1,2,0,1,0,1,0,1,5,0
509,1.09449,0.48246000000000006,1.16365,-0.31685,0.41667,0.47617,-0.17779,-0.15487,0.25953000000000004,-0.21711999999999998,-1.18084,5,1,1,1,6,5,6,1,1,0,1,0,0,1,1,0,5,0
510,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.41667,0.47617,0.58331,0.13136,-1.0145,1.8620299999999999,0.40148,6,3,0,0,6,6,6,3,0,3,0,0,3,0,5,0,6,0
511,1.82213,-0.48246000000000006,-1.7379,-0.31685,-0.14882,-0.30033000000000004,-0.17779,0.7609600000000001,0.41594,-0.21711999999999998,-0.21575,3,2,1,1,6,5,6,4,3,3,1,0,0,1,2,1,6,1
512,0.49788000000000004,-0.48246000000000006,-1.7379,-0.31685,0.9109299999999999,-0.30033000000000004,-1.55521,-0.45321000000000006,-0.27607,-0.21711999999999998,-0.21575,6,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,6,0
513,-0.9519700000000001,0.48246000000000006,-1.43719,-0.31685,-1.43907,1.9388599999999998,0.44585,0.13136,0.25953000000000004,0.88113,1.92173,5,3,0,5,6,6,5,0,0,3,0,0,4,0,4,3,6,2
514,0.49788000000000004,0.48246000000000006,-1.7379,-0.31685,-0.14882,0.16767,-0.71727,-1.6209,0.25953000000000004,-0.21711999999999998,-0.52593,6,2,2,2,6,2,6,2,2,1,2,1,0,0,2,2,6,1
515,-0.07854,0.48246000000000006,1.16365,-0.31685,0.31287,-0.15487,0.29338000000000003,-0.45321000000000006,0.9394899999999999,-0.71126,-0.21575,2,0,2,3,6,2,5,0,0,0,0,0,0,0,0,0,2,0
516,-0.07854,-0.48246000000000006,-0.059210000000000006,-0.31685,0.52135,-0.57545,0.14143,-0.15487,-0.78155,0.52975,1.2247,2,3,2,6,6,6,6,3,0,3,3,0,0,2,2,0,6,1
517,-0.07854,-0.48246000000000006,1.16365,-0.31685,-0.14882,0.32197,-1.2755299999999998,1.11406,1.81175,0.52975,1.2247,5,2,2,4,5,3,5,2,2,3,2,2,0,0,0,0,5,2
518,0.49788000000000004,0.48246000000000006,0.45468000000000003,-0.31685,0.22393000000000002,-0.30033000000000004,-0.97631,-0.7609600000000001,0.9394899999999999,-1.37983,-2.07848,5,0,2,0,6,3,5,0,0,0,0,0,0,0,0,0,5,0
519,1.09449,0.48246000000000006,-1.7379,-0.31685,0.62967,-0.30033000000000004,-0.8473200000000001,-0.45321000000000006,0.12330999999999999,-0.71126,-1.18084,3,0,0,6,5,4,6,0,0,0,0,0,0,0,0,0,6,0
520,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,0.04257,0.32197,-0.019280000000000002,-1.34289,-0.14277,0.52975,0.07987000000000001,5,0,0,0,6,6,5,0,0,3,0,0,0,3,0,3,6,0
521,-0.9519700000000001,-0.48246000000000006,-0.6111300000000001,-0.31685,-0.24649000000000001,0.47617,-0.17779,-0.7609600000000001,-1.25773,0.19268,0.07987000000000001,5,0,0,0,6,6,6,0,0,0,0,0,4,0,0,0,6,0
522,0.49788000000000004,0.48246000000000006,-2.43591,-0.31685,0.13606,-0.80615,-1.82919,0.13136,0.41594,-1.37983,-2.07848,2,2,2,2,6,2,5,2,2,2,2,0,0,1,2,0,3,1
523,1.09449,0.48246000000000006,0.45468000000000003,-0.31685,-0.67825,0.63779,1.0623799999999999,2.03972,2.63199,0.19268,0.07987000000000001,5,1,1,6,0,6,3,1,1,1,0,0,0,3,6,1,0,1
524,1.82213,-0.48246000000000006,-1.22751,-0.31685,-1.86962,0.47617,-1.1190200000000001,-0.01729,0.41594,-0.71126,-0.52593,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0
525,-0.9519700000000001,-0.48246000000000006,-0.059210000000000006,-0.31685,0.9109299999999999,-1.37639,-0.31776,-1.92595,-1.3850200000000001,0.88113,0.07987000000000001,4,0,2,0,4,5,5,4,0,3,0,0,2,0,3,0,4,0
526,0.49788000000000004,-0.48246000000000006,1.98437,-0.31685,0.62967,-0.15487,-0.17779,0.59042,-1.6410099999999999,0.52975,-0.21575,6,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0
527,-0.07854,0.48246000000000006,-0.059210000000000006,-0.31685,0.73545,1.11406,-0.019280000000000002,-0.01729,-0.00665,-0.21711999999999998,1.2247,5,2,2,1,6,3,6,5,0,2,0,1,0,1,0,2,5,1
528,1.82213,-0.48246000000000006,0.45468000000000003,-0.31685,0.9109299999999999,0.0033200000000000005,0.58331,-1.92595,0.5848899999999999,-0.21711999999999998,-1.18084,5,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0
529,1.09449,-0.48246000000000006,0.45468000000000003,-0.31685,1.02119,-1.50796,-0.71727,0.28783000000000003,-0.89891,-0.21711999999999998,0.7654,5,2,1,2,6,6,5,3,3,2,1,0,0,2,2,2,6,1
530,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,-0.24649000000000001,0.16767,-0.71727,1.6110799999999998,1.1340700000000001,0.19268,-1.18084,4,0,0,2,5,0,3,0,0,0,0,0,0,0,0,0,2,0
531,-0.07854,-0.48246000000000006,1.16365,-0.31685,-0.34799,-0.15487,-0.71727,-1.6209,-0.65253,0.52975,0.07987000000000001,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
532,0.49788000000000004,0.48246000000000006,1.16365,-0.31685,-1.86962,2.32338,-0.45174,1.45039,1.46191,0.19268,-1.18084,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0
533,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,0.9109299999999999,0.0033200000000000005,0.8830899999999999,-2.07848,-0.52745,0.19268,-0.21575,5,4,0,6,6,2,4,6,0,2,3,2,0,2,3,2,6,1
534,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,1.37297,0.80523,-0.97631,0.9415600000000001,-0.65253,0.52975,0.07987000000000001,6,0,3,0,5,4,5,3,0,3,0,0,3,0,0,0,3,0
535,1.09449,0.48246000000000006,-0.6111300000000001,-0.50212,0.73545,-0.30033000000000004,-1.2755299999999998,0.7609600000000001,-0.89891,-1.37983,-1.5485799999999998,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0
536,0.49788000000000004,0.48246000000000006,0.45468000000000003,-0.31685,1.13281,-0.30033000000000004,-0.019280000000000002,0.59042,0.5848899999999999,0.19268,0.40148,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0
537,1.09449,-0.48246000000000006,1.16365,-0.31685,-1.32828,1.2861,-0.17779,0.59042,1.81175,-2.55524,-1.18084,6,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0
538,1.09449,0.48246000000000006,0.45468000000000003,-0.31685,-1.05308,0.32197,-0.17779,-0.91699,0.12330999999999999,-1.37983,-1.5485799999999998,5,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,2,0
539,1.09449,0.48246000000000006,0.45468000000000003,-1.1070200000000001,0.22393000000000002,0.80523,-0.019280000000000002,0.7609600000000001,0.41594,0.19268,0.07987000000000001,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
540,0.49788000000000004,-0.48246000000000006,-1.43719,-0.31685,0.73545,0.80523,0.8830899999999999,-1.21213,-1.0145,0.19268,1.2247,6,1,1,5,6,5,5,2,0,2,1,2,4,1,0,1,6,1
541,-0.07854,0.48246000000000006,0.45468000000000003,-0.31685,0.82562,0.63779,-0.97631,-0.7609600000000001,0.25953000000000004,-0.21711999999999998,-0.21575,6,0,0,0,5,0,5,2,0,2,0,0,0,0,0,0,5,0
542,-0.9519700000000001,0.48246000000000006,-1.7379,-0.31685,1.23461,-0.57545,-0.71727,-0.7609600000000001,-1.0145,1.29221,-0.21575,5,0,2,0,6,4,5,0,0,0,0,0,0,0,0,0,6,1
543,0.49788000000000004,0.48246000000000006,-0.059210000000000006,-0.31685,1.6038299999999999,0.16767,-0.45174,0.59042,-0.78155,-0.71126,-0.21575,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0
544,1.09449,0.48246000000000006,-0.6111300000000001,-0.31685,-0.92104,-0.43998999999999994,0.8830899999999999,3.15735,-0.00665,-1.37983,-1.18084,2,2,0,2,6,2,6,2,2,0,0,0,0,1,2,0,6,0
545,-0.07854,0.48246000000000006,1.16365,-0.31685,-1.86962,-0.69509,-0.97631,-0.45321000000000006,2.04506,-1.37983,-0.8463700000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
546,-0.9519700000000001,-0.48246000000000006,0.45468000000000003,-0.31685,1.23461,-0.43998999999999994,0.14143,0.13136,-1.7816900000000002,0.52975,-1.18084,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0
547,-0.07854,0.48246000000000006,1.16365,-0.31685,-1.1943,1.11406,0.14143,-0.60633,-0.14277,-0.21711999999999998,-0.8463700000000001,4,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0
548,-0.9519700000000001,0.48246000000000006,0.45468000000000003,-0.31685,-0.14882,-0.43998999999999994,-1.42424,0.7609600000000001,1.3061200000000002,-1.37983,-0.52593,6,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,2,0
549,0.49788000000000004,0.48246000000000006,1.16365,-0.31685,-0.79151,1.2861,0.14143,-1.07533,1.1340700000000001,-0.21711999999999998,1.2247,4,2,1,0,6,4,5,3,0,3,0,3,3,3,0,3,3,0
